RankingTypeID,PointsTot_ForAllPlayerStats,SpikePerf,SpikePos,RecPos,RecPerf,PointsW_P,Libero,SpikeTot,RecTot,PlayedMatches,PlayedSet,SpikeWin_MatchWin,SpikeWin_MatchLose,BlockWin_MatchWin,BlockWin_MatchLose,ServeWin_MatchWin,ServeWin_MatchLose,RecEffPerc,RecWinPerc,ServeWinMatch,ServeWinSet,BlockWinSet,SpikerEff,SpikerPos,SpikerPerSet,PointsTot,MatchName,PointsPerMatch,PointsPerSet,PlayerSetData,PlayerMatchID,ChampionshipMatchID,ChampionshipID,TeamID,PlayerID,PlayedSets,Points,SideOut,ServeErr,ServeWin,ServeMinus,ServePlus,ServeHP,ServeEx,RecErr,RecWin,RecMinus,RecPlus,RecHP,RecEx,SpikeErr,SpikeWin,SpikeMinus,SpikePlus,SpikeHP,SpikeEx,BlockErr,BlockWin,BlockMinus,BlockPlus,BlockHP,BlockEx,PositionID,Captain,Number,Vote,Surname,Name,Team
0,29,27 %,31 %,74 %,58 %,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,285,1122,8,13,16,1,2,12,1,1,4,0,11,2,3,2,1,9,23,39,4,10,1,4,4,0,1,0,2,0,False,2,0,栗,垚,广东恒大
0,13,53 %,76 %,50 %,0 %,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1225,12,7,6,4,1,10,4,2,9,1,0,0,1,0,0,3,9,0,4,1,0,7,3,0,6,0,0,0,False,5,0,梅,笑寒,山东体彩
0,23,25 %,66 %,79 %,44 %,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1057,12,6,17,0,2,20,10,1,10,3,27,9,21,0,1,5,17,10,27,8,0,3,4,0,4,0,0,0,False,11,0,欧阳,茜茜,八一南昌
0,16,34 %,80 %,68 %,45 %,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1203,6,5,11,1,1,8,0,1,2,3,18,6,9,4,0,3,14,1,19,2,2,3,1,0,1,0,0,0,False,10,0,段,放,辽宁华君
0,3,.,.,.,.,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,1279,8,3,0,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,20,0,江,静,上海光明优倍
0,43,37 %,73 %,77 %,51 %,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,817,12,21,22,4,5,18,7,2,10,2,49,14,25,3,3,11,36,5,36,10,0,9,2,0,0,0,0,0,False,1,0,王,云蕗,八一南昌
0,0,.,.,67 %,56 %,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,966,10,0,0,0,0,0,0,0,0,0,15,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,王,唯漪,上海光明优倍
0,18,39 %,79 %,.,.,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,1008,10,11,7,4,0,13,12,2,1,0,0,0,0,0,0,2,11,1,11,0,3,11,7,0,4,0,14,0,False,15,0,王,媛媛,天津渤海
0,7,46 %,85 %,100 %,100 %,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,999,6,2,5,2,0,16,6,2,0,0,4,0,0,0,0,1,6,1,5,0,0,5,1,0,0,0,2,0,False,6,0,王,宁,天津渤海
0,0,.,.,80 %,70 %,-2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,281,1775,8,0,0,0,0,0,0,0,0,2,21,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,17,0,王,琳,北京汽车
0,0,.,.,68 %,47 %,-5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1064,11,0,0,0,0,0,0,0,0,5,32,14,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,0,王,菲,八一南昌
0,3,50 %,83 %,0 %,0 %,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1206,4,1,2,0,0,6,1,0,2,1,0,1,0,0,0,0,3,0,2,1,0,2,0,0,0,0,0,0,False,13,0,王,路加,辽宁华君
0,23,74 %,89 %,.,.,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1031,6,12,11,0,1,12,4,0,2,0,0,0,0,0,0,0,14,0,3,1,1,5,8,0,2,0,2,0,False,11,0,王,辰玥,江苏中天钢铁
0,2,50 %,50 %,100 %,100 %,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,1725,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,False,15,0,王,馨瑶,上海光明优倍
0,3,33 %,83 %,.,.,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1056,3,0,3,1,0,4,1,0,1,0,0,0,0,0,0,0,2,1,3,0,0,1,1,0,1,0,0,0,False,20,0,田,玥,八一南昌
0,3,29 %,100 %,0 %,0 %,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1204,5,1,2,2,0,6,3,1,2,0,0,1,0,0,0,0,2,0,5,0,0,1,1,0,1,0,2,0,False,11,0,由,佳琪,辽宁华君
0,0,0 %,50 %,.,.,-3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1198,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,False,5,0,石,冰彤,辽宁华君
0,12,39 %,68 %,0 %,0 %,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,980,8,0,12,3,0,9,1,0,0,1,0,0,0,1,0,2,11,3,8,2,2,8,1,0,0,0,5,0,False,7,0,秦,思宇,上海光明优倍
0,1,50 %,100 %,.,.,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,972,6,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,False,18,0,米,杨,上海光明优倍
0,9,47 %,82 %,100 %,100 %,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1199,6,3,6,0,0,11,2,2,1,0,1,0,0,0,0,1,8,0,6,0,2,3,1,0,0,0,6,0,False,6,0,胡,铭媛,辽宁华君
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8,0,臧,倩倩,江苏中天钢铁
0,57,51 %,83 %,.,.,45,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1054,12,22,35,4,5,13,10,1,4,0,0,0,0,0,0,4,39,5,24,4,0,10,13,0,6,0,0,0,False,8,0,袁,心玥,八一南昌
0,1,0 %,50 %,50 %,0 %,-2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1060,8,0,1,0,0,6,3,1,2,0,0,1,1,0,0,0,0,1,4,3,0,0,1,0,0,0,0,0,False,13,0,袁,炜玉,八一南昌
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,19,0,许,嘉楠,辽宁华君
