RankingTypeID,PointsTot_ForAllPlayerStats,SpikePerf,SpikePos,RecPos,RecPerf,PointsW_P,Libero,SpikeTot,RecTot,PlayedMatches,PlayedSet,SpikeWin_MatchWin,SpikeWin_MatchLose,BlockWin_MatchWin,BlockWin_MatchLose,ServeWin_MatchWin,ServeWin_MatchLose,RecEffPerc,RecWinPerc,ServeWinMatch,ServeWinSet,BlockWinSet,SpikerEff,SpikerPos,SpikerPerSet,PointsTot,MatchName,PointsPerMatch,PointsPerSet,PlayerSetData,PlayerMatchID,ChampionshipMatchID,ChampionshipID,TeamID,PlayerID,PlayedSets,Points,SideOut,ServeErr,ServeWin,ServeMinus,ServePlus,ServeHP,ServeEx,RecErr,RecWin,RecMinus,RecPlus,RecHP,RecEx,SpikeErr,SpikeWin,SpikeMinus,SpikePlus,SpikeHP,SpikeEx,BlockErr,BlockWin,BlockMinus,BlockPlus,BlockHP,BlockEx,PositionID,Captain,Number,Vote,Surname,Name,Team
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,281,1086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12,0,刘,梦瑶,北京汽车
0,3,25 %,50 %,67 %,67 %,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,279,1273,3,2,1,0,0,3,3,0,1,0,2,1,0,0,0,1,2,2,2,1,0,1,1,0,1,0,0,0,False,3,0,刘,梦雅,云南大学滇池学院
0,0,.,.,.,.,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,1003,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10,0,刘,立雯,天津渤海
0,5,40 %,90 %,0 %,0 %,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1260,6,0,5,3,0,10,0,0,4,1,0,0,0,0,0,0,4,0,5,1,0,2,1,0,2,0,0,0,False,15,0,刘,美玲,四川劲浪体育
0,1,50 %,50 %,.,.,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1053,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,7,0,刘,韬晓瑜,八一南昌
0,10,29 %,71 %,.,.,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,988,12,8,2,3,2,20,20,1,3,0,0,0,0,0,0,1,2,0,3,0,1,5,6,0,0,0,7,0,False,16,0,卞,雨倩,上海光明优倍
0,22,22 %,74 %,57 %,43 %,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1055,10,8,14,3,1,6,3,0,5,1,3,2,1,0,0,3,17,3,40,7,7,3,4,0,0,0,0,0,False,3,0,史,沛鑫,八一南昌
0,10,38 %,62 %,47 %,42 %,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,290,1780,7,5,5,0,0,7,2,0,2,1,8,9,1,0,0,0,8,5,5,3,0,1,2,0,1,0,0,0,False,11,0,叶,佳婧,福建安溪铁观音
0,0,.,.,64 %,42 %,-3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,289,4213,6,0,0,0,0,0,0,0,0,3,21,9,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,False,20,0,叶,彤,浙江嘉善西塘古镇
0,38,31 %,76 %,60 %,45 %,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1021,11,11,27,2,3,12,8,0,7,4,19,10,6,2,1,9,33,7,47,3,6,3,2,0,2,0,0,0,False,12,0,吴,晗,江苏中天钢铁
0,4,0 %,80 %,.,.,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,818,11,3,1,4,2,14,7,1,1,0,0,0,0,0,0,0,0,2,8,0,0,11,2,1,4,0,5,0,False,2,0,周,妤婕,八一南昌
0,21,35 %,67 %,72 %,55 %,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,287,1143,7,10,11,1,2,7,2,0,7,6,33,8,10,2,1,5,18,3,16,6,3,0,1,0,0,0,0,0,False,1,0,周,淼,河北海瑞
0,15,39 %,70 %,0 %,0 %,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1028,8,8,7,4,3,6,3,0,6,1,0,0,0,0,0,2,9,1,7,3,1,8,3,0,2,0,4,0,False,3,0,周,馨忆,江苏中天钢铁
0,12,24 %,65 %,.,.,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,279,1276,8,8,4,3,2,13,3,0,2,0,0,0,0,0,0,1,4,2,7,2,1,2,6,0,8,0,0,0,False,6,0,和,秋兰,云南大学滇池学院
0,19,33 %,79 %,56 %,17 %,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1252,6,5,14,2,2,9,2,0,2,2,3,5,7,0,1,4,14,2,19,2,1,2,3,0,0,0,0,0,False,7,0,唐,巍丹,四川劲浪体育
0,1,0 %,0 %,.,.,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,1009,6,1,0,1,0,8,3,1,5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,False,16,0,姚,迪,天津渤海
0,0,.,.,73 %,45 %,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,279,1287,4,0,0,0,0,0,0,0,0,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,17,0,孔,瑞,云南大学滇池学院
0,1,0 %,33 %,.,.,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1739,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,False,4,0,孙,小轩,辽宁华君
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,288,1786,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,16,0,孙,平媛,河南银鸽投资
0,5,15 %,77 %,100 %,100 %,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1239,3,5,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,8,3,0,3,3,0,0,0,0,0,False,19,0,孙,杰,山东体彩
0,42,52 %,77 %,85 %,67 %,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,279,1278,8,18,24,3,7,13,7,1,7,2,35,4,9,0,2,2,33,6,16,6,1,1,2,0,8,0,1,0,False,8,0,孙,樊琼,云南大学滇池学院
0,1,.,.,100 %,0 %,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1200,11,1,0,1,1,10,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,0,孙,海平,辽宁华君
0,0,.,.,76 %,57 %,-2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,1006,8,0,0,0,0,0,0,0,0,2,28,7,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13,0,孟,子旋,天津渤海
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1263,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,0,孟,宁宁,四川劲浪体育
0,4,25 %,25 %,100 %,0 %,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,279,986,8,2,2,0,2,13,9,0,6,0,0,0,1,0,0,4,2,1,0,0,1,1,0,0,4,0,0,0,False,2,0,季,晓晨,云南大学滇池学院
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,0,宋,欣瑜,山东体彩
0,36,36 %,75 %,80 %,58 %,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1240,12,14,22,2,3,21,7,1,8,3,57,16,21,1,0,7,29,9,32,3,1,7,4,0,1,0,0,0,False,9,0,宋,立琪,山东体彩
0,44,38 %,79 %,56 %,38 %,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1232,12,12,32,6,1,14,12,1,9,1,6,6,3,0,0,8,43,5,45,10,1,6,0,0,3,0,0,0,False,12,0,宋,美丽,山东体彩
0,0,.,.,72 %,55 %,-7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,291,1207,12,0,0,0,0,0,0,0,0,7,59,19,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,15,0,宫,美子,辽宁华君
0,11,30 %,67 %,75 %,21 %,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,287,4201,6,4,7,1,1,2,4,0,8,2,6,4,15,0,1,3,8,1,10,5,0,2,2,0,0,0,0,0,False,17,0,左,子凡,河北海瑞
0,7,31 %,81 %,.,.,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1726,6,4,3,1,0,7,3,0,5,0,0,0,0,0,0,0,5,0,8,1,2,1,2,0,2,0,2,0,False,16,0,张,世琦,八一南昌
0,28,43 %,78 %,.,.,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1237,12,7,21,1,2,21,8,1,9,0,0,0,0,0,0,4,16,3,13,0,1,14,10,0,3,0,2,0,False,3,0,张,倩,山东体彩
0,4,67 %,67 %,100 %,100 %,-2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,285,1135,6,1,3,5,0,2,1,1,7,0,1,0,0,0,0,0,4,1,0,1,0,3,0,0,0,0,0,0,False,18,0,张,凤媚,广东恒大
0,7,63 %,88 %,.,.,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,290,1097,5,3,4,0,0,2,1,0,3,0,0,0,0,0,0,0,5,1,2,0,0,0,2,0,6,0,0,0,False,2,0,张,婧,福建安溪铁观音
0,13,36 %,56 %,.,.,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,281,1078,8,3,10,2,1,5,4,1,9,0,0,0,0,0,0,0,9,9,5,1,1,11,3,3,3,0,2,0,False,6,0,张,宇,北京汽车
0,70,52 %,80 %,59 %,34 %,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1022,11,30,40,4,9,16,20,3,7,4,19,14,14,4,1,4,59,4,31,11,4,1,2,0,0,0,1,0,False,2,0,张,常宁,江苏中天钢铁
0,16,41 %,73 %,.,.,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1253,6,7,9,0,1,5,7,1,10,0,0,0,0,0,0,2,9,4,7,0,0,3,6,0,7,0,0,0,False,8,0,张,晓雅,四川劲浪体育
0,5,33 %,83 %,.,.,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,288,1185,7,4,1,3,2,8,5,0,6,0,0,0,0,0,0,1,2,0,3,0,0,2,1,0,1,0,0,0,False,8,0,张,梓涵,河南银鸽投资
0,0,.,.,33 %,17 %,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1264,4,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13,0,张,欣凌,四川劲浪体育
0,16,56 %,72 %,.,.,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,981,4,4,12,2,0,8,2,0,0,0,0,0,0,0,0,1,14,2,4,1,3,4,2,0,0,0,0,0,False,8,0,张,磊,上海光明优倍
0,4,33 %,83 %,76 %,43 %,-2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1251,5,2,2,2,0,5,2,0,2,2,9,2,7,1,0,2,4,0,6,0,0,1,0,0,0,0,0,0,False,5,0,张,虹琳,四川劲浪体育
0,10,48 %,81 %,43 %,36 %,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,979,3,4,6,1,0,7,6,0,1,3,5,2,1,0,3,0,10,1,7,1,2,1,0,0,0,0,0,0,False,5,0,张,轶婵,上海光明优倍
0,28,67 %,88 %,0 %,0 %,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,967,12,8,20,6,3,23,11,1,2,0,0,0,0,1,0,0,22,2,7,2,0,7,3,0,1,0,6,0,False,2,0,张,钰倩,上海光明优倍
0,2,.,.,.,.,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,286,1023,5,2,0,2,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7,0,戎,万千百,江苏中天钢铁
0,4,25 %,44 %,69 %,46 %,-4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,290,1781,3,1,3,3,0,2,1,0,0,1,6,0,3,1,2,3,4,3,3,1,2,2,0,0,1,0,0,0,False,12,0,方,婧怡,福建安溪铁观音
0,12,30 %,65 %,100 %,100 %,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,285,1236,10,2,10,3,1,22,3,2,4,0,2,0,0,0,0,2,7,3,8,1,2,4,4,0,0,0,0,0,False,16,0,曹,婷婷,广东恒大
0,13,29 %,51 %,65 %,54 %,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,281,971,8,7,6,4,1,10,4,1,3,3,20,7,4,3,0,5,12,13,9,2,0,2,0,0,0,0,0,0,False,9,0,曾,春蕾,北京汽车
0,52,62 %,68 %,75 %,61 %,46,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,4188,8,16,36,0,1,23,4,3,6,1,17,2,4,3,1,1,49,18,5,4,2,3,2,2,2,0,1,0,False,5,0,朱,婷,天津渤海
0,0,.,.,.,.,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,280,1061,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,15,0,朱,孟迪,八一南昌
0,42,53 %,84 %,100 %,75 %,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,289,1302,6,17,25,1,3,11,5,1,4,0,3,0,1,0,0,3,36,6,21,2,0,2,3,0,3,0,0,0,False,6,0,朱,悦洲,浙江嘉善西塘古镇
0,0,0 %,0 %,.,.,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,288,1175,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,11,0,李,伟伟,河南银鸽投资
0,21,50 %,88 %,.,.,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,288,1179,7,11,10,1,0,15,5,1,3,0,0,0,0,0,0,0,12,2,9,1,0,10,9,0,2,0,3,0,False,15,0,李,培佳,河南银鸽投资
0,45,39 %,51 %,72 %,53 %,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,994,8,26,19,2,5,7,11,1,4,3,32,8,11,5,1,7,35,30,10,6,1,9,5,2,4,0,0,0,False,1,0,李,盈莹,天津渤海
0,9,46 %,54 %,.,.,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,1012,8,1,8,4,1,7,3,0,2,0,0,0,0,0,0,0,6,5,1,0,1,6,2,2,5,0,0,0,False,19,0,李,雅楠,天津渤海
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,283,996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,李,雪银,天津渤海
0,59,48 %,85 %,67 %,47 %,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1222,12,14,45,3,1,20,6,1,12,2,20,12,9,0,0,3,56,4,43,8,2,4,2,0,7,0,0,0,False,7,0,杜,清清,山东体彩
0,1,.,.,.,.,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1755,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,0,杨,嘉宁,四川劲浪体育
0,37,38 %,62 %,72 %,44 %,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,278,982,11,13,24,2,1,23,12,0,5,2,43,7,27,1,17,7,35,22,21,3,3,4,1,0,1,0,0,0,False,9,0,杨,婕,上海光明优倍
0,10,35 %,90 %,.,.,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,287,1148,7,3,7,0,0,6,4,0,9,0,0,0,0,0,0,0,7,0,11,2,0,4,3,0,2,0,0,0,False,6,0,杨,帆,河北海瑞
0,4,50 %,100 %,.,.,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,282,1259,3,2,2,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,1,0,0,0,0,0,False,14,0,杨,梦露,四川劲浪体育
0,34,46 %,75 %,0 %,0 %,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,284,1231,12,13,21,5,3,14,8,2,7,0,0,0,0,1,0,2,26,5,16,5,2,16,5,0,4,0,2,0,False,11,0,杨,涵玉,山东体彩
