RankingTypeID,PointsTot_ForAllPlayerStats,SpikePerf,SpikePos,RecPos,RecPerf,PointsW_P,Libero,SpikeTot,RecTot,PlayedMatches,PlayedSet,SpikeWin_MatchWin,SpikeWin_MatchLose,BlockWin_MatchWin,BlockWin_MatchLose,ServeWin_MatchWin,ServeWin_MatchLose,RecEffPerc,RecWinPerc,ServeWinMatch,ServeWinSet,BlockWinSet,SpikerEff,SpikerPos,SpikerPerSet,PointsTot,MatchName,PointsPerMatch,PointsPerSet,PlayerSetData,PlayerMatchID,ChampionshipMatchID,ChampionshipID,TeamID,PlayerID,PlayedSets,Points,SideOut,ServeErr,ServeWin,ServeMinus,ServePlus,ServeHP,ServeEx,RecErr,RecWin,RecMinus,RecPlus,RecHP,RecEx,SpikeErr,SpikeWin,SpikeMinus,SpikePlus,SpikeHP,SpikeEx,BlockErr,BlockWin,BlockMinus,BlockPlus,BlockHP,BlockEx,PositionID,Captain,Number,Vote,Surname,Name,Team
0,44,49 %,76 %,100 %,0 %,29,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,69,1201,45,29,15,9,12,63,42,0,26,0,0,0,1,0,0,4,22,5,12,2,0,14,10,1,22,0,0,0,False,8,0,丁,霞,辽宁营口鲅鱼圈
0,3,.,.,.,.,-1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,67,1311,15,3,0,4,3,11,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,于,师羽,浙江嘉善西塘古镇
0,0,.,.,67 %,48 %,-17,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,60,1262,40,0,0,0,0,0,0,0,0,17,103,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,17,0,于,晚秋,四川女排
0,15,37 %,56 %,76 %,50 %,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,61,998,10,7,8,1,0,10,5,0,3,2,21,8,11,0,0,5,15,9,8,4,0,3,0,0,2,0,0,0,False,5,0,于,鋆炜,天津渤海
0,119,37 %,66 %,69 %,50 %,51,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,56,1277,39,43,76,12,3,56,15,0,18,10,115,61,45,0,0,24,108,54,85,22,0,7,8,1,12,0,0,0,False,17,0,仲,慧,上海光明优倍
0,67,37 %,54 %,57 %,41 %,41,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,1073,24,24,43,3,1,20,28,0,15,8,21,14,8,0,0,7,61,61,27,8,0,6,5,6,12,0,0,0,False,1,0,任,凯懿,北京汽车
0,0,.,.,81 %,55 %,-8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,64,1761,26,0,0,0,0,0,0,0,0,8,66,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,0,倪,非凡,江苏中天钢铁
0,53,48 %,80 %,50 %,25 %,39,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,64,1027,56,30,23,7,11,84,37,0,69,1,1,1,1,0,0,1,26,5,17,5,0,28,16,1,28,0,0,0,False,6,0,刁,琳宇,江苏中天钢铁
0,0,.,.,.,.,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,65,1146,3,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9,0,刘,佳瑶,河北女排
0,73,33 %,69 %,61 %,44 %,13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,57,985,26,29,44,6,4,39,23,0,10,18,78,51,30,0,0,19,66,26,74,17,0,6,3,0,8,0,0,0,False,12,0,刘,哲宁,云南大学滇池学院
0,0,.,.,100 %,0 %,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,62,1233,7,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13,0,刘,家圆,山东体彩
0,147,40 %,77 %,51 %,36 %,103,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,58,1051,32,60,87,10,14,61,40,0,26,4,14,15,6,0,0,19,128,43,120,11,0,16,5,0,18,0,0,0,False,5,0,刘,晏含,八一南昌
0,155,40 %,66 %,70 %,42 %,81,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,1077,42,64,91,22,10,65,42,0,16,10,81,49,54,0,0,23,134,72,83,19,0,23,11,5,17,0,0,0,False,5,0,刘,晓彤,北京汽车
0,91,32 %,56 %,52 %,38 %,32,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,68,1103,42,48,43,18,14,42,33,0,13,12,44,44,17,0,0,13,67,62,49,16,0,19,10,2,38,0,0,0,False,8,0,刘,杨,福建安溪铁观音
0,23,29 %,43 %,67 %,37 %,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,1086,24,11,12,6,1,15,8,0,12,3,44,36,36,0,0,7,17,22,8,4,0,8,5,3,4,0,0,0,False,12,0,刘,梦瑶,北京汽车
0,147,45 %,70 %,76 %,56 %,78,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,57,1273,35,56,91,10,9,52,30,0,24,12,100,32,36,0,0,18,134,41,75,29,0,15,4,0,12,0,0,0,False,3,0,刘,梦雅,云南大学滇池学院
0,3,50 %,75 %,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,56,990,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,False,19,0,刘,泽宇,上海光明优倍
0,0,.,.,79 %,55 %,-3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,61,1003,47,0,0,0,0,0,0,0,0,3,26,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10,0,刘,立雯,天津渤海
0,54,39 %,69 %,33 %,33 %,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,57,1280,26,22,32,7,9,20,16,0,12,1,1,1,0,0,0,8,43,18,34,8,0,5,2,0,14,0,0,0,False,10,0,刘,航呈,云南大学滇池学院
0,16,19 %,58 %,77 %,54 %,-3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,67,1732,23,9,7,2,1,16,4,0,5,3,33,11,14,0,0,11,12,12,24,3,0,2,3,0,6,0,0,0,False,9,0,刘,雨,浙江嘉善西塘古镇
0,5,45 %,73 %,.,.,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,58,1053,21,2,3,0,0,4,2,0,3,0,0,0,0,0,0,0,5,2,3,1,0,2,0,0,1,0,0,0,False,7,0,刘,韬晓瑜,八一南昌
0,27,30 %,73 %,0 %,0 %,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,56,988,60,16,11,11,9,94,29,0,35,1,0,0,0,0,0,0,9,7,13,1,0,36,9,0,19,0,0,0,False,16,0,卞,雨倩,上海光明优倍
0,7,32 %,77 %,50 %,50 %,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,58,1055,4,1,6,1,0,6,4,0,0,0,2,2,0,0,0,3,7,1,10,1,0,1,0,0,4,0,0,0,False,3,0,史,沛鑫,八一南昌
0,33,26 %,50 %,56 %,31 %,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,68,1780,26,15,18,4,4,30,12,0,8,4,19,23,15,0,0,2,24,37,23,8,0,6,5,0,3,0,0,0,False,11,0,叶,佳婧,福建安溪铁观音
0,209,36 %,70 %,68 %,39 %,110,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,64,1021,56,74,135,18,15,88,36,0,52,13,61,37,44,0,0,35,177,80,167,33,0,25,17,0,21,0,0,0,False,12,0,吴,晗,江苏中天钢铁
0,40,61 %,74 %,.,.,22,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,58,818,32,28,12,12,15,53,22,0,22,0,0,0,0,0,0,4,14,0,3,2,0,7,11,0,15,0,0,0,False,2,0,周,妤婕,八一南昌
0,101,38 %,66 %,68 %,48 %,33,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,65,1143,32,29,72,14,5,28,16,0,16,23,124,59,54,0,0,16,91,51,69,15,0,14,5,0,16,0,1,0,False,1,0,周,淼,河北女排
0,120,47 %,72 %,33 %,33 %,89,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,64,1028,56,55,65,7,18,74,29,0,47,1,1,1,0,0,0,11,79,24,42,12,0,45,23,5,53,0,0,0,False,3,0,周,馨忆,江苏中天钢铁
0,1,0 %,10 %,.,.,-6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,57,1276,6,1,0,2,1,3,2,0,4,0,0,0,0,0,0,5,0,4,1,0,0,2,0,0,3,0,0,0,False,6,0,和,秋兰,云南大学滇池学院
0,80,40 %,69 %,50 %,30 %,39,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,60,1252,36,36,44,5,3,49,20,0,26,15,47,64,32,0,0,12,63,28,45,9,0,18,14,1,26,0,0,0,False,7,0,唐,巍丹,四川女排
0,28,40 %,75 %,50 %,0 %,17,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,61,1009,45,16,12,9,9,83,50,0,39,0,0,1,1,0,0,2,8,3,7,0,0,23,11,0,28,0,0,0,False,16,0,姚,迪,天津渤海
0,1,100 %,100 %,.,.,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,65,1783,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,7,0,姜,妙芸,河北女排
0,0,.,.,70 %,60 %,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,57,1287,4,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,17,0,孔,瑞,云南大学滇池学院
0,2,20 %,100 %,.,.,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,69,1739,4,1,1,0,1,3,1,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,False,4,0,孙,小轩,辽宁营口鲅鱼圈
0,31,40 %,78 %,0 %,0 %,23,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,1767,42,19,12,6,8,43,33,0,29,0,0,1,0,0,0,2,16,7,15,0,0,15,7,8,9,0,0,0,False,3,0,孙,文静,北京汽车
0,33,37 %,65 %,69 %,15 %,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,62,1239,24,7,26,6,2,10,7,0,2,3,2,1,7,0,0,7,29,15,22,6,0,4,2,0,3,0,0,0,False,19,0,孙,杰,山东体彩
0,82,31 %,71 %,69 %,45 %,23,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,57,1278,27,36,46,5,8,52,16,0,10,19,107,54,56,0,0,16,68,29,88,19,0,7,6,0,18,0,0,0,False,8,0,孙,樊琼,云南大学滇池学院
0,98,47 %,82 %,50 %,17 %,84,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,62,1228,46,43,55,4,9,65,30,0,20,3,1,0,2,0,0,2,69,20,50,5,0,33,20,3,40,0,0,0,False,8,0,孙,汝晗,山东体彩
0,7,27 %,91 %,100 %,0 %,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,69,1200,21,4,3,3,3,14,13,0,8,0,0,0,1,0,0,0,3,1,7,0,0,4,1,0,3,0,0,0,False,7,0,孙,海平,辽宁营口鲅鱼圈
0,3,.,.,.,.,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,66,1168,22,3,0,3,3,11,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,False,3,0,孙,琼鸽,河南银鸽投资
0,0,.,.,66 %,46 %,-15,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,61,1006,43,0,0,0,0,0,0,0,0,15,140,88,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,13,0,孟,子旋,天津渤海
0,2,100 %,100 %,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,61,1005,3,0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,0,0,0,False,12,0,孟,豆,天津渤海
0,2,100 %,100 %,.,.,-1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,56,986,17,1,1,3,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,False,14,0,季,晓晨,上海光明优倍
0,0,.,.,77 %,45 %,-5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,62,1238,10,0,0,0,0,0,0,0,0,5,20,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18,0,宋,欣瑜,山东体彩
0,149,32 %,62 %,66 %,48 %,52,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,62,1240,46,65,84,10,14,86,55,0,30,22,131,71,48,0,0,27,131,90,127,38,0,15,4,1,21,0,0,0,False,9,0,宋,立琪,山东体彩
0,73,36 %,69 %,64 %,38 %,43,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,62,1232,22,25,48,5,1,35,18,0,6,7,18,10,12,0,0,9,69,42,62,9,0,7,3,0,4,0,0,0,False,12,0,宋,美丽,山东体彩
0,0,0 %,100 %,73 %,58 %,-18,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,69,1207,52,0,0,0,0,0,0,0,0,18,173,61,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,15,0,宫,美子,辽宁营口鲅鱼圈
0,15,31 %,67 %,50 %,0 %,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,65,1158,15,3,12,1,2,14,5,0,6,0,0,1,1,0,0,4,12,7,14,2,0,2,1,0,7,0,0,0,False,18,0,屈,梦瑶,河北女排
0,0,.,.,0 %,0 %,-1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,58,1727,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,19,0,左,婷,八一南昌
0,0,.,.,.,.,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,58,1726,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,16,0,张,世琦,八一南昌
0,6,50 %,100 %,.,.,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,63,1136,3,1,5,1,1,5,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,3,0,4,0,0,0,False,11,0,张,佳欣,广东恒大
0,40,44 %,65 %,.,.,31,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,62,1237,17,17,23,3,5,16,17,0,5,0,0,0,0,0,0,5,23,12,11,1,0,15,12,0,15,0,0,0,False,17,0,张,倩,山东体彩
0,32,43 %,62 %,50 %,0 %,17,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,63,1135,38,15,17,9,5,57,16,0,19,1,0,0,1,0,0,2,18,11,8,3,0,31,9,3,30,0,0,0,False,15,0,张,凤媚,广东恒大
0,0,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,62,1889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,20,0,张,可凡,山东体彩
0,38,25 %,54 %,100 %,33 %,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,65,1147,30,20,18,9,7,37,22,0,14,0,1,0,2,0,0,9,20,18,23,9,0,22,11,0,22,0,0,0,False,5,0,张,天宇,河北女排
0,36,39 %,68 %,67 %,67 %,22,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,68,1097,32,6,30,3,2,20,13,0,5,1,2,0,0,0,0,4,29,14,21,6,0,13,5,0,42,0,0,0,False,2,0,张,婧,福建安溪铁观音
0,98,42 %,58 %,0 %,0 %,67,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,1078,58,52,46,11,14,69,78,0,41,1,0,2,0,0,0,9,50,31,18,10,0,48,34,20,53,0,0,0,False,6,0,张,宇,北京汽车
0,242,43 %,74 %,77 %,56 %,154,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,64,1022,56,113,129,14,6,74,52,0,50,21,201,62,75,0,0,38,196,65,138,15,0,22,40,0,29,0,0,0,False,2,0,张,常宁,江苏中天钢铁
0,106,46 %,76 %,100 %,67 %,83,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,60,1253,37,42,64,9,11,49,38,0,31,0,2,0,1,0,0,11,68,21,45,3,0,26,27,1,36,0,0,0,False,8,0,张,晓雅,四川女排
0,23,33 %,54 %,0 %,0 %,-5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,66,1185,37,15,8,20,8,54,30,0,36,1,0,2,0,0,0,7,13,11,8,0,0,14,2,1,57,0,0,0,False,8,0,张,梓涵,河南银鸽投资
0,69,37 %,69 %,83 %,51 %,17,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,63,1123,37,25,44,10,1,21,13,0,4,12,93,19,57,0,0,8,66,26,56,22,0,8,2,0,11,0,0,0,False,3,0,张,楚楠,广东恒大
0,56,35 %,70 %,.,.,38,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,56,981,41,20,36,6,3,28,8,0,6,0,0,0,0,0,0,6,46,28,46,6,0,7,7,0,7,0,0,0,False,8,0,张,磊,上海光明优倍
0,124,38 %,64 %,59 %,39 %,29,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,60,1251,40,50,74,13,8,41,45,0,18,33,97,70,49,0,0,20,103,49,70,29,0,8,13,0,17,0,0,0,False,5,0,张,虹琳,四川女排
0,162,32 %,75 %,79 %,50 %,90,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,56,979,46,66,96,9,10,93,22,0,20,20,154,46,88,0,0,19,135,63,185,24,0,19,17,0,24,0,0,0,False,5,0,张,轶婵,上海光明优倍
0,121,43 %,63 %,67 %,50 %,64,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,56,967,60,52,69,20,16,84,33,0,38,1,3,1,1,0,0,17,84,36,38,19,0,35,21,0,48,0,0,0,False,2,0,张,钰倩,上海光明优倍
0,2,0 %,50 %,.,.,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,64,1023,17,2,0,0,2,9,4,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,False,7,0,戎,万千百,江苏中天钢铁
0,0,.,.,75 %,52 %,-5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,67,1310,19,0,0,0,0,0,0,0,0,5,55,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,14,0,方,婧,浙江嘉善西塘古镇
0,58,46 %,68 %,100 %,50 %,49,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,62,1236,28,23,35,2,11,41,23,0,11,0,1,0,1,0,0,4,36,18,18,3,0,14,11,3,32,0,0,0,False,16,0,曹,婷婷,山东体彩
0,122,37 %,60 %,74 %,46 %,75,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,971,43,71,51,10,16,46,35,0,36,6,75,36,46,0,0,17,93,70,58,14,0,19,13,13,12,0,0,0,False,9,0,曾,春蕾,北京汽车
0,5,100 %,100 %,.,.,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,58,1061,20,4,1,1,2,12,9,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,False,15,0,朱,孟迪,八一南昌
0,167,38 %,76 %,74 %,36 %,107,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,67,1302,36,52,115,10,11,53,23,0,36,4,27,15,28,0,0,26,138,40,138,20,0,24,18,0,31,0,0,0,False,6,0,朱,悦洲,浙江嘉善西塘古镇
0,5,38 %,63 %,.,.,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,59,1175,10,1,4,1,1,7,2,0,13,0,0,0,0,0,0,1,3,2,2,0,0,5,1,5,7,0,0,0,False,10,0,李,伟伟,北京汽车
0,4,25 %,75 %,.,.,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,66,1179,8,2,2,2,1,11,7,0,4,0,0,0,0,0,0,2,2,0,4,0,0,4,1,0,8,0,0,0,False,15,0,李,培佳,河南银鸽投资
0,0,0 %,0 %,100 %,100 %,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,62,1887,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3,0,李,欣,山东体彩
